player_id,positions,height,weight,shoots,team,birthday,birthyear,birth_place,debut_date,experience
felixca01,['Shooting Guard'],6-6,201,Right,,August 17,1990,"Las Vegas, Arizona","November 22, 2013",1
fizerma01,"['Power Forward', 'Small Forward']",6-9,262,Right,,August 10,1978,"Detroit, Michigan","October 31, 2000",
fordsh02,['Power Forward'],6-9,225,Right,,January 9,1982,"Washgton, District of Columbia","November 30, 2005",
fortsco01,['Point Guard'],5-11,185,Left,,May 23,1988,"San Antonio, Texas","January 16, 2012",
frankja01,['Shooting Guard'],6-5,191,Right,,July 21,1991,"Moreno Valley, California","November 6, 2013",2
gaide01,['Center'],6-9,250,Right,,March 22,1982,"Wow, South Sudan","November 2, 2005",
gainere01,['Point Guard'],6-6,205,Right,,January 7,1981,"Madison, Wiscons","October 29, 2003",
gildetr01,['Small Forward'],6-9,185,Right,,January 24,1985,"Dallas, Texas","October 28, 2009",
greener01,['Point Guard'],6-4,185,Right,,May 9,1991,"Inglewood, California","November 7, 2014",2
griffta01,['Small Forward'],6-7,238,Right,,April 18,1986,"Oklahoma City, Oklahoma","November 4, 2009",
hallmi01,['Small Forward'],6-8,230,Right,,June 5,1984,"Chicago, Illois","April 3, 2007",
harriel01,['Small Forward'],6-8,239,Right,,July 6,1989,"Speyer, Germany","October 30, 2013",1
hillst01,['Power Forward'],7-0,248,Left,,November 14,1985,"Chanute, Kansas","November 12, 2008",
hodgeju01,['Shooting Guard'],6-7,210,Right,,November 18,1983,"New York, New York","November 13, 2005",
holcora01,['Small Forward'],6-9,225,Left,,August 8,1979,"Chicago, Illois","January 6, 2006",
hornede01,['Power Forward'],6-9,230,Right,,February 5,1988,"Lwood, New Jersey","December 27, 2011",
jamesda01,['Small Forward'],6-7,225,Right,,October 7,1987,"Hobbs, New Mexico","October 27, 2010",4
johnsca01,['Point Guard'],5-10,180,Right,,January 28,1983,"New Orleans, Louisiana","December 26, 2011",
johnser02,['Center'],6-11,245,Right,,December 21,1967,"New Orleans, Louisiana","November 6, 1993",
johnstr01,['Shooting Guard'],6-5,218,Right,,August 30,1984,"Jackson, Mississippi","February 3, 2009",3
karlco01,"['Shooting Guard', 'Small Forward']",6-5,215,Right,,March 6,1983,"Great Falls, Montana","October 30, 2007",
kennedj01,['Small Forward'],6-6,215,Left,,November 5,1989,"Pittsburgh, Pennsylvania","April 25, 2012",1
kirkal01,['Center'],7-0,245,Right,,November 14,1991,"Los Alamos, New Mexico","November 4, 2014",1
lafayol01,['Shooting Guard'],6-2,190,Right,,May 6,1984,"Baton Rouge, Louisiana","April 14, 2010",
langfke01,['Shooting Guard'],6-4,215,Left,,September 15,1983,"Fort Worth, Texas","December 28, 2007",
lawalga01,['Power Forward'],6-9,234,Right,,November 7,1988,"College Park, Georgia","December 31, 2010",1
lucaska01,['Point Guard'],6-1,195,Right,,May 24,1989,"Sterlg Heights, Michigan","November 19, 2014",1
macijar01,['Shooting Guard'],6-4,214,Right,,January 19,1980,"Klaipeda, Lithuania","November 1, 2005",
mccarwa01,"['Power Forward', 'Small Forward']",6-10,230,Right,,February 1,1974,"Evansville, Indiana","November 3, 1996",
mccoyje01,['Center'],6-10,245,Right,,December 6,1977,"Oakland, California","February 9, 1999",
mcderdo01,['Small Forward'],6-8,225,Right,Chicago Bulls,January 3,1992,"Grand Forks, North Dakota","October 29, 2014",2
melofa01,['Center'],7-0,255,Right,,June 20,1990,"Juiz de Forz, Brazil","February 1, 2013",1
milesaa01,['Point Guard'],6-1,175,Right,,April 13,1983,"Portland, Oregon","November 2, 2005",
moreler01,['Power Forward'],6-10,238,Right,,December 24,1991,"Houston, Texas","November 26, 2014",2
ndiayha01,['Center'],7-0,235,Right,,January 12,1987,"Dakar, Senegal","October 28, 2010",3
noguelu01,['Center'],7-0,241,Right,Toronto Raptors,July 26,1992,"Sao Goncalo, Brazil","November 21, 2014",2
perovko01,['Center'],7-2,240,Right,,February 19,1985,"Osijek, Croatia","January 19, 2008",
powelka01,['Small Forward'],6-7,215,Right,,March 18,1981,"Teaneck, New Jersey","March 22, 2008",
russebr01,"['Small Forward', 'Shooting Guard']",6-7,225,Right,,December 31,1970,"San Bernardo, California","November 5, 1993",
scaleal01,['Shooting Guard'],6-4,185,Right,,July 3,1978,"Race, Wiscons","November 19, 2005",
seungha01,['Center'],7-3,305,Right,,August 4,1985,"Seoul, Republic of Korea","January 7, 2005",
simsco01,['Center'],6-10,245,Right,,October 21,1983,"Rosldale, Massachusetts","October 31, 2007",
singlse01,['Point Guard'],6-0,185,Right,,September 6,1985,"Philadelphia, Pennsylvania","November 4, 2008",
smithch05,['Point Guard'],6-2,200,Right,,October 13,1987,"Millstone Township, New Jersey","December 25, 2013",1
smithje01,['Point Guard'],6-2,190,Right,,September 26,1987,"Wauwatosa, Wiscons","March 16, 2012",
southja01,['Small Forward'],6-8,215,Right,,April 28,1990,"Queens, New York","November 29, 2013",1
stephdj01,['Shooting Guard'],6-5,188,Right,,December 19,1990,"Killeen, Texas","March 29, 2014",1
stockda01,['Point Guard'],5-11,165,Right,,June 24,1991,"Spokane, Washgton","February 21, 2015",1
sypa01,['Small Forward'],6-7,225,Right,,April 5,1988,"Loudeac, France","April 8, 2011",
taylodo01,['Shooting Guard'],6-6,180,Right,,July 26,1982,"Washgton, District of Columbia","November 9, 2005",
thomaad01,['Small Forward'],6-7,200,Right,,March 25,1993,"Memphis, Tennessee","March 1, 2014",1
thomabi01,"['Small Forward', 'Shooting Guard']",6-4,208,Right,,December 23,1975,"Shreveport, Louisiana","January 21, 2005",
thomajo02,"['Center', 'Power Forward']",6-9,265,Right,,September 8,1975,"Mneapolis, Mnesota","October 31, 1997",
thomptr02,['Center'],6-10,245,Right,,May 20,1990,"Long Island, New York","December 28, 2011",
tskitni01,"['Power Forward', 'Small Forward']",7-0,225,Right,,April 14,1983,"Tbilisi, Georgia","October 30, 2002",4
ubileed01,['Small Forward'],6-6,204,Right,,November 26,1986,"Brooklyn, New York","March 21, 2012",
wagneda02,['Shooting Guard'],6-2,200,Right,,February 4,1983,"Camden, New Jersey","November 26, 2002",
walkesa01,"['Power Forward', 'Center']",6-9,240,Right,,February 25,1976,"Columbus, Ohio","November 12, 1996",
walshma01,['Shooting Guard'],6-6,205,Right,,December 2,1982,"Holland, Pennsylvania","November 2, 2005",
washida01,['Shooting Guard'],6-2,195,Right,,December 6,1985,"Wter Park, Florida","October 30, 2007",
wearda01,['Power Forward'],6-10,230,Right,,September 21,1990,"Long Beach, California","March 30, 2015",1
whalero01,['Center'],6-10,260,Right,,April 16,1982,"Benton Harbor, Michigan","November 14, 2005",
whitero03,['Power Forward'],6-8,270,Right,,April 10,1991,"Mneapolis, Mnesota","March 21, 2014",1
wilcocj01,['Shooting Guard'],6-5,195,Right,Orlando Magic,December 30,1990,"Pleasant Grove, Utah","December 3, 2014",2
willima03,['Point Guard'],6-3,205,Left,,December 3,1985,"Los Angeles, California","November 1, 2006",
willike02,"['Power Forward', 'Center']",7-0,220,Right,,September 6,1962,"Los Angeles, California","October 26, 1984",
wrighch02,['Shooting Guard'],6-1,210,Right,,November 4,1989,"Washgton, District of Columbia","March 15, 2013",
zimmede01,['Point Guard'],6-3,195,Right,,December 2,1981,"Monroe, Louisiana","April 18, 2006",
bairsca01,"['Power Forward', 'Center']",6-9,250,Right,,December 7,1990,"Brisbane, Australia","October 29, 2014",2
barrean01,['Point Guard'],5-10,172,Right,,February 21,1982,"Bronx, New York","November 23, 2004",
bennean01,['Power Forward'],6-8,245,Right,,March 14,1993,"Toronto, Canada","October 30, 2013",3
blalowi01,['Point Guard'],6-0,205,Right,,September 8,1983,"Boston, Massachusetts","December 16, 2006",
brunsri01,['Point Guard'],6-4,190,Left,,June 14,1972,"Syracuse, New York","December 2, 1997",
cabocbr01,['Small Forward'],6-9,218,Right,Toronto Raptors,September 21,1995,"Osasco, Brazil","November 21, 2014",2
chrispa01,['Shooting Guard'],6-5,209,Right,,June 3,1988,"Compton, California","December 27, 2014",1
dawkian01,['Shooting Guard'],6-5,215,Right,,September 19,1991,"Fairfax, Virgia","November 1, 2014",1
dentmju01,['Point Guard'],5-11,185,Right,,September 5,1985,"Carbondale, Illois","March 24, 2012",
dowdeza01,['Point Guard'],6-3,191,Right,,September 10,1984,"Pahokee, Florida","January 11, 2011",
dragizo01,['Shooting Guard'],6-5,200,Left,,June 22,1989,"Ljubljana, Slovenia","November 15, 2014",1
ewingpa02,['Small Forward'],6-8,235,Right,,May 20,1984,"Boston, Massachusetts","March 30, 2011",
exumda01,['Point Guard'],6-6,190,Right,Utah Jazz,July 13,1995,"Melbourne, Australia","October 29, 2014",1
footeje01,['Center'],7-0,265,Right,,July 14,1987,"Lockwood, New York","March 9, 2012",
fraziti01,['Point Guard'],6-1,170,Right,New Orleans Pelicans,November 1,1990,"Houston, Texas","February 6, 2015",2
freijma01,['Power Forward'],6-10,240,Right,,October 2,1981,"Overland Park, Kansas","November 20, 2004",
goldwan01,['Point Guard'],6-1,182,Right,,September 6,1971,"West Palm Beach, Florida","January 24, 1996",
gordodr01,['Power Forward'],6-9,245,Right,,July 12,1990,"San Jose, California","November 13, 2014",1
greende01,['Shooting Guard'],6-7,210,Right,,October 25,1982,"Columbus, Ohio","November 3, 2005",
greenta01,"['Shooting Guard', 'Point Guard']",6-0,177,Right,,November 28,1986,"Fort Lauderdale, Florida","November 2, 2007",
honeyty01,['Small Forward'],6-8,188,Right,,July 15,1990,"Los Angeles, California","December 31, 2011",
hopsosc01,['Shooting Guard'],6-7,204,Right,,August 8,1989,"Hopksville, Kentucky","April 2, 2014",1
jerregr01,['Power Forward'],6-10,235,Right,,July 8,1993,"Costa Mesa, California","November 28, 2014",1
johnsar02,['Point Guard'],6-3,195,Left,,February 23,1989,"Chicago, Illois","October 26, 2010",
johnsni01,['Shooting Guard'],6-3,202,Right,,December 22,1992,"Tempe, Arizona","November 1, 2014",1
josepkr01,['Small Forward'],6-7,210,Right,,December 17,1988,"Montreal, Canada","November 2, 2012",1
korolya01,['Small Forward'],6-9,203,Right,,May 7,1987,"Moscow, Russia","November 4, 2005",
landrma01,['Small Forward'],6-7,230,Right,,November 1,1985,"Milwaukee, Wiscons","October 28, 2009",1
lenarvo01,['Shooting Guard'],6-4,205,Right,,May 14,1973,"Detroit, Michigan","January 6, 1996",
livinra01,['Point Guard'],6-4,209,Right,,April 2,1975,"New Orleans, Louisiana","November 1, 1996",
machasc01,['Point Guard'],6-1,205,Right,,June 8,1990,"Queens, New York","November 28, 2012",1
majorre01,['Power Forward'],6-7,200,Right,,May 7,1982,"Chicago, Illois","January 17, 2007",
marblde01,['Shooting Guard'],6-6,200,Right,,September 21,1992,"Southfield, Michigan","October 28, 2014",2
mccrach01,['Shooting Guard'],6-5,192,Right,,May 27,1984,"Capitol Heights, Maryland","November 15, 2006",
mcneaje01,['Point Guard'],6-3,200,Right,,June 1,1987,"Chicago, Illois","April 2, 2015",1
millequ01,['Power Forward'],6-9,210,Right,,November 18,1992,"Chicago, Illois","December 16, 2012",3
morrira01,"['Center', 'Power Forward']",6-10,266,Right,,January 2,1986,"Houston, Texas","March 28, 2007",
morrite01,['Small Forward'],6-9,221,Right,,January 11,1979,"Frederick, Maryland","November 1, 2001",
murpher01,['Center'],6-10,230,Right,,October 26,1990,"Lyon, France","November 6, 2013",1
murryto01,"['Point Guard', 'Shooting Guard']",6-5,195,Right,,November 8,1989,"Houston, Texas","November 8, 2013",2
nunnaja01,['Small Forward'],6-7,205,Right,,July 14,1990,"San Jose, California","January 16, 2014",1
ohlbrti01,['Center'],6-11,255,Right,,August 30,1988,"Wuppertal, Germany","March 3, 2013",1
podkopa01,['Center'],7-5,260,Right,,January 15,1985,"Novosibirsk, Russia","March 19, 2005",
potapvi01,['Center'],6-10,280,Right,,March 21,1975,"Kiev, Ukrae","November 1, 1996",
powelro01,['Small Forward'],6-6,235,Right,,January 15,1983,"Joliet, Illois","November 14, 2006",
randlju01,['Power Forward'],6-9,250,Left,Los Angeles Lakers,November 29,1994,"Dallas, Texas","October 28, 2014",2
reineja01,['Center'],6-11,255,Right,,April 8,1982,"Tripp, South Dakota","November 5, 2004",
sambch01,['Center'],7-1,245,Right,,October 22,1984,Senegal,"November 16, 2007",
sharpwa01,['Power Forward'],6-9,245,Right,,July 18,1986,"Huntsville, Alabama","November 3, 2008",
silasxa01,['Shooting Guard'],6-5,205,Right,,January 22,1988,"San Antonio, Texas","April 25, 2012",1
smithru01,['Point Guard'],6-0,165,Right,,April 19,1991,"New York, New York","November 4, 2014",2
smithst03,['Power Forward'],6-8,235,Right,,April 12,1983,"Philadelphia, Pennsylvania","November 21, 2006",
spanova01,['Shooting Guard'],6-4,195,Right,,August 7,1982,"Larissa, Greece","November 4, 2006",
summeda01,"['Small Forward', 'Power Forward']",6-8,230,Right,,January 24,1988,"Baltimore, Maryland","November 4, 2009",4
watkida01,['Center'],6-11,258,Right,,November 8,1984,"Paterson, New Jersey","October 31, 2007",
willial02,"['Point Guard', 'Shooting Guard']",6-5,185,Right,,August 6,1974,"Philadelphia, Pennsylvania","November 4, 1997",
willima04,"['Power Forward', 'Small Forward']",6-7,205,Right,,November 18,1986,"Seattle, Washgton","December 26, 2007",2
yuesu01,['Shooting Guard'],6-9,205,Left,,November 6,1985,"Hebei, Cha","December 7, 2008",
zellelu01,['Center'],6-11,245,Right,,April 7,1987,"Ames, Iowa","November 4, 2012",
ackeral01,['Shooting Guard'],6-5,185,Right,,January 21,1983,"Compton, California","February 21, 2006",
ahearbl01,['Point Guard'],6-2,190,Right,,May 27,1984,"St. Louis, Missouri","March 21, 2008",
brackcr01,['Power Forward'],6-10,230,Right,,October 9,1987,"Los Angeles, California","November 24, 2010",
burleke01,['Point Guard'],6-3,205,Right,,April 9,1979,"Seattle, Washgton","November 11, 2005",
collish01,['Point Guard'],5-11,205,Right,,March 18,1987,"Chicago, Illois","November 3, 2010",
glynian01,['Center'],7-1,280,Right,,August 21,1981,"Hania, Greece","November 10, 2006",
harriju01,"['Point Guard', 'Shooting Guard']",6-4,180,Right,,October 2,1980,"Wagram, North Carola","October 30, 2002",
hitero01,['Shooting Guard'],6-2,184,Left,,January 12,1984,"Ccnati, Ohio","October 31, 2006",
hobsoda01,['Shooting Guard'],6-7,210,Left,,September 29,1987,"Las Vegas, Nevada","January 7, 2012",
ilicmi01,['Center'],7-1,230,Right,,June 2,1984,"Tuzla, Bosnia and Herzegova","November 1, 2006",
jacksce01,['Point Guard'],6-3,191,Right,,March 5,1986,"Alamogordo, New Mexico","January 23, 2010",
lampema01,['Center'],6-11,275,Right,,February 5,1985,"Lodz, Poland","January 23, 2004",
markoda01,['Power Forward'],6-10,225,Right,,December 26,1985,"Sarajevo, Bosnia and Herzegova","November 3, 2006",
moniase01,['Small Forward'],6-8,220,Right,,April 15,1983,"Saratov, Russia","November 5, 2005",
nichode01,['Small Forward'],6-8,216,Right,,September 4,1984,"Boston, Massachusetts","November 28, 2007",
rautian01,['Shooting Guard'],6-4,190,Right,,November 2,1986,"Syracuse, New York","November 9, 2010",
ricegl02,['Shooting Guard'],6-6,206,Right,,January 1,1991,"Miami, Florida","November 12, 2013",2
shengto01,['Small Forward'],6-9,217,Right,,October 5,1991,"Tbilisi, Georgia","November 7, 2012",2
sivape01,['Shooting Guard'],6-0,185,Right,,October 24,1990,"Seattle, Washgton","October 30, 2013",1
strawdj01,['Shooting Guard'],6-5,201,Right,,June 15,1985,"New York, New York","November 2, 2007",
thompmy02,['Shooting Guard'],6-6,211,Right,,June 1,1988,"Los Angeles, California","January 4, 2012",
ukicro01,['Point Guard'],6-5,183,Right,,May 12,1984,"Split, Croatia","October 29, 2008",
willite01,"['Shooting Guard', 'Small Forward']",6-6,220,Right,,June 28,1987,"Seattle, Washgton","October 28, 2009",
blueva01,['Shooting Guard'],6-4,200,Right,,July 17,1992,"Milwaukee, Wiscons","January 22, 2014",2
bozemce01,['Shooting Guard'],6-6,207,Right,,March 7,1983,"Los Angeles, California","November 1, 2006",
ennisty01,['Point Guard'],6-3,194,Right,Houston Rockets,August 24,1994,"Brampton, Canada","October 29, 2014",2
felixno01,['Small Forward'],6-9,225,Right,,October 4,1981,"Los Angeles, California","March 5, 2006",
harpeju01,['Power Forward'],6-10,225,Right,,August 30,1989,"Richmond, Virgia","December 26, 2011",2
jacobca01,"['Small Forward', 'Shooting Guard']",6-6,215,Right,,March 19,1981,"Glendora, California","October 30, 2002",
johnsda03,['Shooting Guard'],6-2,215,Left,,September 28,1989,"Raleigh, North Carola","November 9, 2012",2
morrida01,['Point Guard'],6-4,190,Right,,January 3,1991,"Los Angeles, California","January 11, 2012",4
murphke01,['Shooting Guard'],6-5,185,Right,,March 6,1990,"Atlanta, Georgia","October 31, 2012",1
nelsode01,['Point Guard'],6-4,200,Right,,November 2,1985,"Oakland, California","October 29, 2008",
richaje01,"['Small Forward', 'Shooting Guard']",6-6,185,Right,,February 11,1984,"Allentown, Pennsylvania","January 31, 2007",
rosema01,"['Power Forward', 'Small Forward']",6-7,250,Right,,November 23,1974,"Philadelphia, Pennsylvania","November 2, 1996",
waynsma01,['Point Guard'],6-2,200,Right,,May 2,1991,"Philadelphia, Pennsylvania","October 31, 2012",2
weartr01,['Small Forward'],6-10,230,Right,,September 21,1990,"Long Beach, California","October 29, 2014",1
burksan01,['Point Guard'],6-1,200,Right,,February 25,1980,"Memphis, Tennessee","December 7, 2004",
conrowi01,"['Point Guard', 'Shooting Guard']",6-2,195,Right,,December 8,1982,"Portland, Oregon","January 31, 2007",
drewla02,['Point Guard'],6-2,180,Right,,March 5,1990,"Los Angeles, California","January 16, 2015",1
earlycl01,['Small Forward'],6-8,210,Right,,April 17,1991,"Middletown, New York","October 29, 2014",2
eyengch01,['Small Forward'],6-5,210,Right,,June 22,1989,"Kshasa, Democratic Republic of the Congo","January 2, 2011",
gardnth01,['Shooting Guard'],6-5,225,Right,,February 8,1985,"Portland, Oregon","November 15, 2007",
nedovne01,['Shooting Guard'],6-3,192,Right,,June 16,1991,"Nova Varos, Serbia","October 30, 2013",1
russewa02,['Point Guard'],6-0,170,Right,,October 6,1982,"Pontiac, Michigan","January 20, 2012",
taylomi01,['Point Guard'],6-2,165,Right,,January 21,1986,"Chicago, Illois","October 29, 2008",
milesda01,['Small Forward'],6-9,210,Right,,October 9,1981,"Belleville, Illois","October 31, 2000",
obryajo01,['Power Forward'],6-9,257,Right,Denver Nuggets,June 1,1993,"Cleveland, Mississippi","December 17, 2014",2
paynead01,['Power Forward'],6-10,237,Right,Minnesota Timberwolves,February 19,1991,"Dayton, Ohio","December 26, 2014",2
shakumu01,['Point Guard'],6-3,190,Right,,August 18,1984,"Philadelphia, Pennsylvania","January 22, 2011",2
wroteto01,"['Point Guard', 'Shooting Guard']",6-6,205,Left,,April 13,1993,"Seattle, Washgton","November 7, 2012",4
barroea01,['Center'],7-0,250,Right,,August 14,1981,"Clarksdale, Mississippi","November 2, 2005",8
harrite01,['Shooting Guard'],6-5,190,Right,,August 10,1987,"Dallas, Texas","December 25, 2011",2
ledori01,['Shooting Guard'],6-7,195,Right,,September 10,1992,"Providence, Rhode Island","November 1, 2013",2
tayloma01,"['Power Forward', 'Small Forward', 'Center']",6-9,260,Right,,October 30,1976,"Detroit, Michigan","October 31, 1997",
araujra01,['Center'],6-11,280,Right,,August 12,1980,"Curitiba, Brazil","November 3, 2004",
greenor01,"['Shooting Guard', 'Point Guard']",6-4,208,Right,,February 4,1982,"Gaesville, Florida","November 2, 2005",
harriga01,['Shooting Guard'],6-4,210,Right,Denver Nuggets,September 14,1994,"Fishers, Indiana","November 14, 2014",2
jamesje01,['Center'],7-0,300,Right,,November 17,1975,"Tampa, Florida","February 5, 1999",
lavinza01,"['Shooting Guard', 'Point Guard']",6-5,189,Right,Minnesota Timberwolves,March 10,1995,"Renton, Washgton","October 30, 2014",2
mekelga01,['Point Guard'],6-3,191,Right,,March 4,1988,"Petah Tikva, Israel","October 30, 2013",2
selbyjo01,['Point Guard'],6-2,183,Right,,March 27,1991,"Baltimore, Maryland","December 28, 2011",
jacksji01,"['Small Forward', 'Shooting Guard']",6-6,220,Right,,October 14,1970,"Toledo, Ohio","March 5, 1993",
pargoje01,"['Point Guard', 'Shooting Guard']",6-2,219,Right,,March 17,1986,"Chicago, Illois","December 26, 2011",
smithno01,['Point Guard'],6-2,185,Right,,July 25,1988,"Louisville, Kentucky","December 26, 2011",2
teaguma01,"['Shooting Guard', 'Point Guard']",6-2,189,Right,,February 28,1993,"Indianapolis, Indiana","November 2, 2012",2
agerma01,['Shooting Guard'],6-5,202,Right,,February 9,1984,"Detroit, Michigan","November 4, 2006",
tayloty01,['Point Guard'],6-3,185,Right,,April 12,1990,"Hoboken, New Jersey","November 5, 2012",2
garredi02,['Point Guard'],6-4,190,Right,,November 3,1988,"Milwaukee, Wiscons","November 5, 2012",2
brownbo02,"['Point Guard', 'Shooting Guard']",6-2,175,Right,Houston Rockets,September 24,1984,"Los Angeles, California","October 31, 2008",2
flynnjo01,['Point Guard'],6-0,185,Right,,February 6,1989,"Niagara Falls, New York","October 28, 2009",
higgico01,"['Shooting Guard', 'Point Guard']",6-5,180,Right,,June 14,1989,"Danville, California","January 1, 2012",
morriad01,"['Small Forward', 'Power Forward']",6-8,205,Right,,July 19,1984,"Glendive, Montana","November 1, 2006",
collima01,"['Shooting Guard', 'Point Guard', 'Small Forward']",6-6,220,Right,,August 4,1984,"Philadelphia, Pennsylvania","November 1, 2006",
